id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm
30999735,250.000,Novo,Ilidža,Mehmedalije Boica bb,120.0,8,Nije uneseno,Ostalo,Ostalo,30999735,6241,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31030132,350.000,Korišteno,Novo Sarajevo,Avde Smajlovića,160.0,4,Nije uneseno,Centralno (Plin),Nije uneseno,31030132,2761,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31031005,245.000,Korišteno,Sarajevo - Centar,Avde Jabučice,120.0,4,Nije uneseno,Struja,Brodski,31031005,3651,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31044206,150.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,200.0,6,Nije uneseno,Ostalo,Nije uneseno,31044206,3691,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31067645,499.900,Korišteno,Stari Grad,Sunulah Efendije,308.0,4,Nije uneseno,Ostalo,Nije uneseno,31067645,6571,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31096397,500.000,Korišteno,Ilidža,Hamze Čelenke,240.0,4,Nije uneseno,Centralno (Plin),Parket,31096397,9109,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31108352,350.000,Korišteno,Stari Grad,Nije uneseno,1.0,5,Nije uneseno,Ostalo,Nije uneseno,31108352,3039,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31141370,120.000,Korišteno,Novo Sarajevo,Nevesinjska,180.0,8,Nije uneseno,Plin,Parket,31141370,9203,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31170449,215.000,Korišteno,Novo Sarajevo,Muhameda efendije Pandže,258.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,31170449,6220,1970-1979,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31269212,140.000,Korišteno,Sarajevo - Centar,Abdurahmana Muharemije,100.0,4,Nije uneseno,Ostalo,Nije uneseno,31269212,5880,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31276139,480.000,Korišteno,"Sarajevo, Novi Grad",Avde Palića,400.0,8,Nije uneseno,Centralno (Plin),Parket,31276139,4290,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31277304,180.000,Korišteno,Stari Grad,Nije uneseno,217.0,7,Nije uneseno,Plin,Nije uneseno,31277304,7793,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31290114,125.000,Korišteno,Novo Sarajevo,Gornjovakufska,160.0,5,Nije uneseno,Drva,Nije uneseno,31290114,4532,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31335054,Po dogovoru,Korišteno,Sarajevo - Centar,Jusufa Tanovica,250.0,6,Nije uneseno,Centralno (Kotlovnica),Parket,31335054,6174,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
31441017,Po dogovoru,Korišteno,Stari Grad,Hrvatin,250.0,5,Nije uneseno,Plin,Brodski,31441017,7734,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
31452575,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,100.0,4,Nije uneseno,Plin,Ostalo,31452575,1745,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31512885,315.000,Korišteno,Novo Sarajevo,Drinska,252.0,7,Nije uneseno,Ostalo,Parket,31512885,5062,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
31521945,210.000,Korišteno,Novo Sarajevo,Muhameda ef. Pandže,80.0,2,Nije uneseno,Plin,Laminat,31521945,4428,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31618390,160.000,Korišteno,Ilidža,Čitlučka,228.0,6,Nije uneseno,Plin,Nije uneseno,31618390,1272,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31664855,175.000,Korišteno,Stari Grad,Nije uneseno,177.0,7,Nije uneseno,Centralno (Plin),Nije uneseno,31664855,9387,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31699676,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,309.0,8,Nije uneseno,Ostalo,Nije uneseno,31699676,7832,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31714264,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,43.0,2,Nije uneseno,Plin,Brodski,31714264,1006,1990-1999,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31738204,105.000,Korišteno,Stari Grad,Podcarina,110.0,4,Nije uneseno,Plin,Nije uneseno,31738204,11362,1970-1979,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31748558,299.000,Korišteno,Novo Sarajevo,Nije uneseno,87.0,3,Nije uneseno,Ostalo,Nije uneseno,31748558,5118,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31848993,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,210.0,5,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,31848993,4182,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
31923723,89.000,Korišteno,Stari Grad,Sumbul cesma 50,90.0,4,Nije uneseno,Drva,Ostalo,31923723,33381,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
31959154,210.000,Korišteno,"Sarajevo, Novi Grad",Asima Behmena,220.0,7,Nije uneseno,Drva,Brodski,31959154,6249,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32081863,530.000,Korišteno,Sarajevo - Centar,Sarač Ismailova,554.0,6,Nije uneseno,Plin,Nije uneseno,32081863,3413,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32085065,360.000,Korišteno,"Sarajevo, Novi Grad",Karla Mijića,86.0,2,Nije uneseno,Drva,Ostalo,32085065,4892,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32093349,330.000,Korišteno,Novo Sarajevo,Avde Smajlovića,220.0,8,Nije uneseno,Plin,Ostalo,32093349,6190,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
32177803,490.000,Korišteno,Stari Grad,Podcarina,200.0,5,Nije uneseno,Centralno (Plin),Nije uneseno,32177803,19610,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32226204,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,256.0,6,Nije uneseno,Plin,Parket,32226204,4694,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
32243893,135.000,Korišteno,Stari Grad,Obhodza,160.0,2,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,32243893,10486,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32293042,190.000,Korišteno,Novo Sarajevo,Pavla Lukača,128.0,6,Nije uneseno,Ostalo,Nije uneseno,32293042,6670,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32466713,170.000,Korišteno,Stari Grad,Jarčedoli 92,186.0,5,Nije uneseno,Drva,Laminat,32466713,7721,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32549339,294.000,Korišteno,Sarajevo - Centar,Fikreta Ploče,340.0,7,Nije uneseno,Ostalo,Nije uneseno,32549339,7338,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32585999,94.900,Korišteno,Novo Sarajevo,Novopazarska,165.0,4,Nije uneseno,Struja,Nije uneseno,32585999,9943,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32603164,Po dogovoru,Korišteno,Ilidža,Nije uneseno,320.0,8,Nije uneseno,Plin,Parket,32603164,1103,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
32709519,Po dogovoru,Korišteno,Stari Grad,H. Kresevljakovica,155.0,4,Nije uneseno,Centralno (Kotlovnica),Brodski,32709519,1948,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32760053,Po dogovoru,Korišteno,Novo Sarajevo,Gornja Vakufska  Vrace Sarajevo,350.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,32760053,2601,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32761075,180.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,933.0,6,Nije uneseno,Drva,Brodski,32761075,3742,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32806258,799.000,Korišteno,Stari Grad,Logavina,500.0,6,Nije uneseno,Ostalo,Nije uneseno,32806258,9101,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
32821090,Po dogovoru,Korišteno,Sarajevo - Centar,Ahmda Muratbegovica,360.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,32821090,4618,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
32912726,249.000,Korišteno,"Sarajevo, Novi Grad",Dedijerova 9,280.0,7,Nije uneseno,Centralno (Plin),Laminat,32912726,4969,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
32988676,Po dogovoru,Novo,Srebrenik,KISELjACKA bb,360.0,8,Nije uneseno,Centralno (Kotlovnica),Laminat,32988676,2988,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
32991811,620.000,Korišteno,Sarajevo - Centar,Mejtaš,230.0,3,Nije uneseno,Centralno (Plin),Parket,32991811,10115,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
33041576,Po dogovoru,Korišteno,Sarajevo - Centar,Asima Ferhatovica 14,200.0,3,Nije uneseno,Plin,Parket,33041576,1944,1960-1969,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33044767,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,230.0,6,Nije uneseno,Plin,Laminat,33044767,1287,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33060559,79.000,Korišteno,Sarajevo - Centar,Hamida Beširevića,120.0,2,Nije uneseno,Ostalo,Nije uneseno,33060559,16413,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33071663,220.000,Korišteno,"Sarajevo, Novi Grad",Rafaela Gaona,260.0,8,Nije uneseno,Centralno (Plin),Parket,33071663,5553,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
33085163,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Brace Mulica bb,230.0,8,Nije uneseno,Ostalo,Parket,33085163,25758,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
33102499,270.000,Korišteno,Sarajevo - Centar,Ludviga Kube,180.0,4,Nije uneseno,Ostalo,Nije uneseno,33102499,8363,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33104168,115.000,Korišteno,"Sarajevo, Novi Grad",Smaila Sikala 246,85.0,4,Nije uneseno,Plin,Laminat,33104168,16349,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33111864,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Vejsila Čurčića,210.0,7,Nije uneseno,Struja,Nije uneseno,33111864,4076,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33150830,270.000,Korišteno,Novo Sarajevo,Triglavska,380.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,33150830,5722,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33186110,Po dogovoru,Korišteno,Novo Sarajevo,Gornji Velešići 184,140.0,5,Nije uneseno,Drva,Nije uneseno,33186110,43666,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33202601,Po dogovoru,Korišteno,Sarajevo - Centar,Breka,220.0,7,Nije uneseno,Plin,Nije uneseno,33202601,5749,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33203041,Po dogovoru,Korišteno,Ilidža,Nije uneseno,206.0,8,Nije uneseno,Plin,Parket,33203041,5355,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33239256,64.000,Korišteno,Lukavica,Beogradska,120.0,4,Nije uneseno,Ostalo,Beton,33239256,2416,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33243808,860.000,Korišteno,Novo Sarajevo,Banjalučka,340.0,5,Nije uneseno,Centralno (Plin),Parket,33243808,8940,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
33257100,Po dogovoru,Korišteno,Sarajevo - Centar,Jukićeva,710.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,33257100,7388,1990-1999,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33267951,125.000,Korišteno,Sarajevo - Centar,Bardakčije,90.0,4,Nije uneseno,Centralno (Plin),Parket,33267951,8536,1960-1969,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
33281353,155.000,Korišteno,Stari Grad,Jarčedoli,180.0,4,Nije uneseno,Plin,Laminat,33281353,5434,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33330630,150.000,Korišteno,Stari Grad,Sedrenik 50,184.0,1,Nije uneseno,Ostalo,Nije uneseno,33330630,4308,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33340201,Po dogovoru,Novo,Sarajevo - Centar,Tesanjska,80.0,3,Nije uneseno,Struja,Parket,33340201,4449,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33342234,360.000,Korišteno,"Sarajevo, Novi Grad",Hadži Mustafe Penjave,150.0,5,Nije uneseno,Centralno (Plin),Parket,33342234,5774,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
33342890,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Rogatička,130.0,6,Nije uneseno,Plin,Parket,33342890,4869,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33350224,Po dogovoru,Korišteno,Ilidža,Zuhdije Kadrica,200.0,5,Nije uneseno,Ostalo,Nije uneseno,33350224,3863,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33356154,Po dogovoru,Korišteno,Stari Grad,Bjelavica,136.0,6,Nije uneseno,Centralno (Plin),Brodski,33356154,6075,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33369214,130.000,Korišteno,Novo Sarajevo,Orlovačka,120.0,8,Nije uneseno,Ostalo,Parket,33369214,6408,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33377853,220.000,Korišteno,Novo Sarajevo,Ohridska,215.0,6,Nije uneseno,Centralno (Plin),Parket,33377853,4531,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33443680,Po dogovoru,Korišteno,Novo Sarajevo,Nije uneseno,500.0,8,Nije uneseno,Plin,Laminat,33443680,8556,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
33444421,350.000,Korišteno,Stari Grad,Miščina,150.0,4,Nije uneseno,Centralno (Plin),Parket,33444421,4953,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33466658,Po dogovoru,Korišteno,Ilidža,Prve samostalne brigade,500.0,8,Nije uneseno,Plin,Parket,33466658,4525,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
33484621,350.000,Korišteno,Stari Grad,Džemala Čelića 5,140.0,4,Nije uneseno,Plin,Laminat,33484621,1181,2000-2009,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Da
33503111,450.000,Korišteno,Stari Grad,Becarevo cose,270.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,33503111,12690,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
33559374,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,155.0,3,Nije uneseno,Ostalo,Nije uneseno,33559374,5237,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33598653,80.000,Korišteno,Stari Grad,Nije uneseno,700.0,3,Nije uneseno,Plin,Nije uneseno,33598653,17246,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33602832,399.000,Korišteno,Stari Grad,Čadordžina,210.0,5,Nije uneseno,Centralno (Plin),Parket,33602832,2306,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33606530,180.000,Korišteno,Lukavica,Vojvode Radomira Putnika,300.0,8,Nije uneseno,Drva,Parket,33606530,4353,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
33613017,Po dogovoru,Korišteno,Ilidža,Nije uneseno,140.0,5,Nije uneseno,Plin,Nije uneseno,33613017,2677,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
33623279,335.000,Korišteno,"Sarajevo, Novi Grad",Ramiza Salčina,294.0,4,Nije uneseno,Ostalo,Parket,33623279,11763,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33628447,70.000,Korišteno,Sarajevo - Centar,Usorska,70.0,2,Nije uneseno,Ostalo,Brodski,33628447,8868,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33660998,800.000,Novo,"Sarajevo, Novi Grad",Visegradska,350.0,5,Nije uneseno,Centralno (Plin),Parket,33660998,4707,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
33674569,299.900,Korišteno,Stari Grad,Vratnik Mejdan,350.0,6,Nije uneseno,Ostalo,Nije uneseno,33674569,35683,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33678628,Po dogovoru,Novo,Ilidža,Unska,170.0,6,Nije uneseno,Drva,Nije uneseno,33678628,3038,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33753106,345.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,400.0,8,Nije uneseno,Plin,Nije uneseno,33753106,9023,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da
33835053,300.000,Korišteno,Stari Grad,Mišćina,170.0,4,Nije uneseno,Plin,Brodski,33835053,28547,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
33839114,Po dogovoru,Novo,Sarajevo - Centar,Nije uneseno,20000.0,8,Nije uneseno,Ostalo,Nije uneseno,33839114,17451,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33859461,450.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,240.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,33859461,5362,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33863432,55.000,Korišteno,"Sarajevo, Novi Grad",Sulejmana Paćariza,60.0,2,Nije uneseno,Plin,Nije uneseno,33863432,9492,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33872897,310.000,Korišteno,Sarajevo - Centar,Mrakuša,219.0,8,Nije uneseno,Plin,Laminat,33872897,4983,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33907057,Po dogovoru,Novo,"Sarajevo, Novi Grad",8. Mart,1250.0,8,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,33907057,2995,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33917824,99.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,90.0,8,Nije uneseno,Ostalo,Nije uneseno,33917824,9319,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33942863,235.000,Korišteno,Novo Sarajevo,Hasana Bibera,288.0,8,Nije uneseno,Centralno (Plin),Parket,33942863,9318,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
33944661,360.000,Korišteno,Novo Sarajevo,Nije uneseno,100.0,6,Nije uneseno,Plin,Laminat,33944661,6358,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
33949224,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Ramiza Salčina,450.0,8,Nije uneseno,Centralno (Plin),Parket,33949224,4398,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
33976129,72.000,Korišteno,Sarajevo - Centar,Nije uneseno,62.0,1,Nije uneseno,Ostalo,Nije uneseno,33976129,17195,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
33994238,199.000,Korišteno,Sarajevo - Centar,Aleksandra Puskina 37,200.0,5,Nije uneseno,Plin,Laminat,33994238,20623,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34033694,170.000,Korišteno,Ilidža,Nije uneseno,409.0,8,Nije uneseno,Ostalo,Nije uneseno,34033694,1233,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34039909,180.000,Korišteno,Ilidža,Nikole Kolumbića,290.0,6,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,34039909,10953,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34047311,189.000,Korišteno,Stari Grad,Vrbanjuša,140.0,4,Nije uneseno,Centralno (Plin),Nije uneseno,34047311,6923,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34050993,310.000,Korišteno,Novo Sarajevo,Trebevička,230.0,8,Nije uneseno,Centralno (Plin),Parket,34050993,4125,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34092471,Po dogovoru,Korišteno,Novo Sarajevo,"Dolac Malta, Hrasno, Grbavica, Čengić Vila",55.0,2,Nije uneseno,Ostalo,Parket,34092471,20494,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
34109243,450.000,Korišteno,"Sarajevo, Novi Grad",Senada Poturka Senčija,230.0,5,Nije uneseno,Centralno (Plin),Laminat,34109243,7797,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da
34166032,Po dogovoru,Korišteno,Novo Sarajevo,Rudjera Boskovica,224.0,6,Nije uneseno,Plin,Parket,34166032,10342,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
34166433,490.000,Korišteno,Novo Sarajevo,Nije uneseno,780.0,5,Nije uneseno,Plin,Nije uneseno,34166433,6278,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
