id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm,x,y,Point
21226508,110.000,Korišteno,"Sarajevo, Novi Grad",Bana Borica,78.0,3,1,Centralno (Plin),Nije uneseno,21226508,9426,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.827060863827,18.35789170185558,"(43.827060863827, 18.35789170185558)"
21294949,288.000,Korišteno,Novo Sarajevo,Ljubljanska,116.0,4,1,Centralno (Plin),Parket,21294949,13381,2010-2020,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da,43.85219789108484,18.405909553808556,"(43.85219789108484, 18.405909553808556)"
21296441,399.000,Korišteno,Sarajevo - Centar,Merhemića trg,133.0,5,1,Centralno (gradsko),Laminat,21296441,5488,Nije uneseno,Da,15,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.864412157452,18.409396309232,"(43.864412157452, 18.409396309232)"
21337073,Po dogovoru,Korišteno,Sarajevo - Centar,Muhameda ef. Pandze,84.0,3,1,Centralno (gradsko),Nije uneseno,21337073,8473,2000-2009,Da,Ni.e uneseno,Da,Da,Da,Da,True,Nije uneseno,43.86605975231607,18.400963444088802,"(43.86605975231607, 18.400963444088802)"
21499182,100.000,Korišteno,Sarajevo - Centar,Nova,35.0,1,Prizemlje,Plin,Nije uneseno,21499182,29947,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85406917220134,18.41150988993536,"(43.85406917220134, 18.41150988993536)"
21680482,Po dogovoru,Korišteno,Sarajevo - Centar,Fra  Andjela Zvizdovica,60.0,3,4,Drva,Nije uneseno,21680482,11445,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85772075259454,18.40699304995428,"(43.85772075259454, 18.40699304995428)"
21712718,500,Korišteno,Ilidža,STUPSKA,88.0,4,9,Centralno (Kotlovnica),Parket,21712718,11197,2010-2020,Da,6,Da,Da,Da,Da,True,Nije uneseno,43.83829412473094,18.31890103241586,"(43.83829412473094, 18.31890103241586)"
21805877,Po dogovoru,Korišteno,Novo Sarajevo,Sprečanska,79.0,4,4,Centralno (Plin),Parket,21805877,14702,2010-2019,Da,Ni.e uneseno,Da,Da,Da,Nije uneseno,True,Nije uneseno,43.854493350109,18.374929093518,"(43.854493350109, 18.374929093518)"
21876536,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,65.0,3,2,Centralno (gradsko),Nije uneseno,21876536,8133,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84378496075985,18.350338601269527,"(43.84378496075985, 18.350338601269527)"
21877221,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,53.0,2,1,Plin,Nije uneseno,21877221,6074,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.857589237691,18.413848776196346,"(43.857589237691, 18.413848776196346)"
21878350,Po dogovoru,Korišteno,Novo Sarajevo,Nije uneseno,75.0,2,1,Centralno (gradsko),Nije uneseno,21878350,9685,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8502217423631,18.39369107971197,"(43.8502217423631, 18.39369107971197)"
21911074,330.000,Korišteno,Sarajevo - Centar,Kralja Tvrtka,87.0,4,4,Centralno (Plin),Parket,21911074,6935,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,43.85723337238005,18.40775479731451,"(43.85723337238005, 18.40775479731451)"
21931412,295.000,Korišteno,Sarajevo - Centar,Ferhadija,86.0,3,2,Plin,Nije uneseno,21931412,9379,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85909777357671,18.425843614910946,"(43.85909777357671, 18.425843614910946)"
21959689,280.000,Korišteno,Sarajevo - Centar,Kaptol,107.0,3,3,Plin,Nije uneseno,21959689,6260,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.859345324538126,18.422067064617977,"(43.859345324538126, 18.422067064617977)"
22090590,130.000,Korišteno,Sarajevo - Centar,Bardakcije,50.0,2,Visoko prizemlje,Centralno (Plin),Nije uneseno,22090590,11136,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86767636216873,18.422818083142147,"(43.86767636216873, 18.422818083142147)"
22167807,160.000,Korišteno,Novo Sarajevo,Avde Smajlovica,68.0,3,Visoko prizemlje,Plin,Nije uneseno,22167807,6184,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.846960450743715,18.399806516265926,"(43.846960450743715, 18.399806516265926)"
22268074,300.000,Korišteno,Sarajevo - Centar,Valtera Perica,98.0,4,Visoko prizemlje,Plin,Nije uneseno,22268074,6246,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85640365642295,18.410364586686,"(43.85640365642295, 18.410364586686)"
22422522,279.000,Korišteno,Sarajevo - Centar,Kranjceviceva,112.83,4,5,Centralno (Plin),Parket,22422522,10769,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.857883211780745,18.408076662396297,"(43.857883211780745, 18.408076662396297)"
22789328,Po dogovoru,Korišteno,Sarajevo - Centar,Safeta Pašalića,73.0,3,2,Plin,Parket,22789328,12974,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.87076249559451,18.42096199450384,"(43.87076249559451, 18.42096199450384)"
23185666,129.000,Korišteno,Sarajevo - Centar,Bjelave,53.0,2,Suteren,Struja,Laminat,23185666,15502,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.865464148160484,18.421895403241024,"(43.865464148160484, 18.421895403241024)"
23248595,Po dogovoru,Korišteno,Novo Sarajevo,Sprecanska,146.0,5,7,Centralno (Plin),Parket,23248595,12062,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Nije uneseno,True,Nije uneseno,43.854586189008344,18.375079297222904,"(43.854586189008344, 18.375079297222904)"
23398068,316.000,Korišteno,Sarajevo - Centar,Marcela Šnajdera,78.0,3,Prizemlje,Centralno (gradsko),Parket,23398068,5994,2000-2009,Nije uneseno,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,True,Nije uneseno,43.87278115807634,18.413612741803036,"(43.87278115807634, 18.413612741803036)"
23590227,Po dogovoru,Korišteno,Sarajevo - Centar,Gorica,79.0,3,2,Centralno (Plin),Laminat,23590227,8966,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86085381599457,18.410147327755737,"(43.86085381599457, 18.410147327755737)"
23656906,225.000,Korišteno,Novo Sarajevo,Avde Smajlovića,96.0,4,4,Centralno (Plin),Parket,23656906,7392,Nije uneseno,Da,3,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,43.847544633526695,18.400632636642513,"(43.847544633526695, 18.400632636642513)"
24018582,Po dogovoru,Korišteno,Sarajevo - Centar,Podgaj - Tekija,53.0,2,1,Centralno (Plin),Parket,24018582,20680,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Da,True,Nije uneseno,43.85336126580455,18.411332864140377,"(43.85336126580455, 18.411332864140377)"
24383585,Po dogovoru,Korišteno,Sarajevo - Centar,Ljubljanska,91.0,4,3,Plin,Parket,24383585,9967,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84996667985294,18.40404798445593,"(43.84996667985294, 18.40404798445593)"
24383959,308.100,Korišteno,Sarajevo - Centar,Podgaj - Tekija,79.0,4,3,Centralno (Plin),Parket,24383959,15042,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Da,True,Nije uneseno,43.85344250139163,18.411660093640194,"(43.85344250139163, 18.411660093640194)"
24482190,260.000,Korišteno,Sarajevo - Centar,Čemaluša,80.0,4,2,Centralno (Plin),Parket,24482190,8019,Nije uneseno,Da,4,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.85826228149389,18.422549862240658,"(43.85826228149389, 18.422549862240658)"
24577122,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,64.0,3,1,Plin,Nije uneseno,24577122,6869,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.854231641336234,18.411810297345028,"(43.854231641336234, 18.411810297345028)"
24577676,96.000,Korišteno,Ilidža,Emira Bogunića Čarlija,52.0,2,4,Centralno (gradsko),Nije uneseno,24577676,15265,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.83198289559287,18.305645455464173,"(43.83198289559287, 18.305645455464173)"
24718870,Po dogovoru,Korišteno,Sarajevo - Centar,Titova,87.0,4,2,Centralno (gradsko),Nije uneseno,24718870,8339,1960-1969,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da,43.859132585492745,18.417571682309017,"(43.859132585492745, 18.417571682309017)"
24775037,Po dogovoru,Korišteno,Sarajevo - Centar,Hasana Sušića,116.0,5,4,Centralno (gradsko),Parket,24775037,6162,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8712961716349,18.417560953472957,"(43.8712961716349, 18.417560953472957)"
24995153,115.000,Korišteno,Sarajevo - Centar,Muhameda Hadzijahica,47.0,2,8,Plin,Parket,24995153,10567,1970-1979,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86909956134657,18.40397824702154,"(43.86909956134657, 18.40397824702154)"
25029665,288.500,Korišteno,Stari Grad,Sime Milutinovica Sarajlije,87.0,3,5,Plin,Parket,25029665,5301,1990-1999,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.858148887770724,18.426736062673967,"(43.858148887770724, 18.426736062673967)"
25051775,165.000,Korišteno,Sarajevo - Centar,Cekalusa cikma,65.0,2,1,Plin,Laminat,25051775,9463,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.864574598405525,18.415865797375545,"(43.864574598405525, 18.415865797375545)"
25189802,170.000,Korišteno,Sarajevo - Centar,Kemal begova,72.0,2,Visoko prizemlje,Centralno (Plin),Parket,25189802,14255,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86059853550792,18.411810297345028,"(43.86059853550792, 18.411810297345028)"
25246324,410.000,Korišteno,Sarajevo - Centar,Maršala Tita,120.0,4,3,Centralno (gradsko),Nije uneseno,25246324,5160,Nije uneseno,Da,10,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,43.859012677696334,18.41796864924322,"(43.859012677696334, 18.41796864924322)"
25257263,195.000,Korišteno,"Sarajevo, Novi Grad",Ive Andića,120.0,5,6,Centralno (gradsko),Parket,25257263,6026,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84486740453216,18.347186939811763,"(43.84486740453216, 18.347186939811763)"
25317638,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Andrije Andrejevica,63.0,2,2,Centralno (Plin),Parket,25317638,11556,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,True,Nije uneseno,43.82971672278109,18.337461910559114,"(43.82971672278109, 18.337461910559114)"
25388607,220.000,Korišteno,Stari Grad,Hulusina,93.0,3,2,Plin,Nije uneseno,25388607,6703,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.855437320713925,18.43063063016359,"(43.855437320713925, 18.43063063016359)"
25449738,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,78.0,4,7,Centralno (Plin),Parket,25449738,10658,2000-2009,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.86179537337587,18.354123132324276,"(43.86179537337587, 18.354123132324276)"
25548566,140.000,Korišteno,Ilidža,Karima Zaimovića,65.0,3,Visoko prizemlje,Centralno (gradsko),Parket,25548566,8071,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.82915404102034,18.302743405310025,"(43.82915404102034, 18.302743405310025)"
25773109,149.000,Korišteno,Novo Sarajevo,Azize Sacirbegovic,76.0,3,Visoko prizemlje,Centralno (gradsko),Parket,25773109,20583,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84783951929598,18.378845118679813,"(43.84783951929598, 18.378845118679813)"
25852437,234.600,Korišteno,Stari Grad,Sime Milutinovića Sarajlije,69.0,3,5,Centralno (Plin),Parket,25852437,6913,1990-1999,Da,5,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85801350574949,18.426762884764116,"(43.85801350574949, 18.426762884764116)"
25900177,153.900,Korišteno,"Sarajevo, Novi Grad",Teheranski trg,99.0,4,9,Centralno (gradsko),Parket,25900177,9727,2000-2009,Da,5,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.83982212623711,18.340626256561336,"(43.83982212623711, 18.340626256561336)"
25980610,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Adija Mulabegovica,155.0,4,7,Centralno (gradsko),Nije uneseno,25980610,6533,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da,43.84095193421775,18.340197103118953,"(43.84095193421775, 18.340197103118953)"
25991805,Po dogovoru,Korišteno,Stari Grad,Muvekita,99.0,3,3,Centralno (Plin),Nije uneseno,25991805,7393,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.858578240147644,18.42642492642824,"(43.858578240147644, 18.42642492642824)"
25991893,Po dogovoru,Korišteno,Sarajevo - Centar,Marsala Tita,100.0,3,2,Centralno (Plin),Parket,25991893,9115,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.856854296125746,18.410453099583435,"(43.856854296125746, 18.410453099583435)"
26004073,202.000,Korišteno,Novo Sarajevo,Ljubljanska,77.0,3,4,Centralno (Plin),Parket,26004073,10608,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.851305793558055,18.40494837681274,"(43.851305793558055, 18.40494837681274)"
26047331,359.000,Korišteno,Stari Grad,Prote Bakovića,140.0,3,4,Plin,Parket,26047331,9391,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86005580758243,18.43070573201601,"(43.86005580758243, 18.43070573201601)"
26112416,85.000,Korišteno,"Sarajevo, Novi Grad",Franje Kluzo,77.0,2,3,Plin,Nije uneseno,26112416,7775,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86176443083348,18.319651382064876,"(43.86176443083348, 18.319651382064876)"
26203603,Po dogovoru,Korišteno,Novo Sarajevo,Sprecanska,67.0,3,7,Centralno (Plin),Parket,26203603,14716,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Da,True,Nije uneseno,43.85412199306541,18.37499346653442,"(43.85412199306541, 18.37499346653442)"
26271071,180.000,Korišteno,Sarajevo - Centar,Nije uneseno,65.0,2,Suteren,Plin,Parket,26271071,17172,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8563204907836,18.40722371992956,"(43.8563204907836, 18.40722371992956)"
26306665,315.000,Korišteno,Sarajevo - Centar,Rizaha Štetića,94.0,3,Visoko prizemlje,Centralno (Plin),Parket,26306665,11324,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.862168879970284,18.415393728588924,"(43.862168879970284, 18.415393728588924)"
26328160,Po dogovoru,Korišteno,Stari Grad,Muvekita,99.0,3,1,Centralno (Plin),Nije uneseno,26328160,5416,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.858485407463256,18.426542943624895,"(43.858485407463256, 18.426542943624895)"
26373744,Po dogovoru,Novo,Stari Grad,Obala Kulina Bana,125.0,3,2,Centralno (Plin),Parket,26373744,3045,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85783170655175,18.42851973166887,"(43.85783170655175, 18.42851973166887)"
26382011,181.675,Novo,"Sarajevo, Novi Grad",Džema Bijedića,84.0,3,1,Centralno (gradsko),Nije uneseno,26382011,14853,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Da,Nije uneseno,True,Nije uneseno,43.8499122561547,18.36197664031988,"(43.8499122561547, 18.36197664031988)"
26399498,384.000,Korišteno,Sarajevo - Centar,"Ciglane, Merhemića trg",128.0,4,4,Centralno (gradsko),Parket,26399498,6342,1980-1989,Da,15,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.865363591027545,18.40954651293646,"(43.865363591027545, 18.40954651293646)"
26435057,134.000,Korišteno,Tuzla,Brčanska Malta,66.81,2,2,Centralno (gradsko),Parket,26435057,7076,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.858177930633,18.41221994113903,"(43.858177930633, 18.41221994113903)"
26460880,460.000,Korišteno,Sarajevo - Centar,Maršala Tita,184.0,5,3,Centralno (Plin),Parket,26460880,7161,Prije 1950,Da,2,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85905909364613,18.416359323834286,"(43.85905909364613, 18.416359323834286)"
26531985,240.000,Korišteno,Stari Grad,Bistrik,140.0,4,5,Centralno (Plin),Parket,26531985,20887,2000-2009,Da,40,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.855762251086276,18.43039459577028,"(43.855762251086276, 18.43039459577028)"
26569105,235.000,Korišteno,Stari Grad,Koturova,81.77,3,1,Centralno (Plin),Nije uneseno,26569105,6685,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.859730900606,18.425394958167,"(43.859730900606, 18.425394958167)"
26857918,230.000,Korišteno,Novo Sarajevo,Nije uneseno,150.0,4,2,Plin,Nije uneseno,26857918,6245,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,True,Nije uneseno,43.84632296096114,18.393897675671383,"(43.84632296096114, 18.393897675671383)"
26914141,320.000,Korišteno,Sarajevo - Centar,Nije uneseno,104.0,4,1,Centralno (Plin),Nije uneseno,26914141,6614,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.856366908829,18.41196050105,"(43.856366908829, 18.41196050105)"
26975284,Po dogovoru,Korišteno,Ilidža,Edhema Eke Džubura,140.0,4,3,Plin,Nije uneseno,26975284,5749,Nije uneseno,Da,4,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.834358875032,18.3053289548,"(43.834358875032, 18.3053289548)"
26995875,188.000,Korišteno,Sarajevo - Centar,Branislava Đurđeva,66.0,2,1,Ostalo,Ostalo,26995875,7957,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85840539902422,18.415297169064388,"(43.85840539902422, 18.415297169064388)"
27149467,265.000,Korišteno,Stari Grad,Mustafe Baseskije,89.0,3,2,Centralno (Plin),Parket,27149467,11036,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85959165421766,18.424225515036028,"(43.85959165421766, 18.424225515036028)"
27149547,270.000,Korišteno,Stari Grad,"Bistrik, Za beglukom",75.0,4,2,Centralno (Plin),Laminat,27149547,5131,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85534448313946,18.428120082525652,"(43.85534448313946, 18.428120082525652)"
27323133,186.000,Korišteno,Sarajevo - Centar,Dolina,62.0,2,3,Plin,Nije uneseno,27323133,13240,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.413076300000057,"(43.8562586, 18.413076300000057)"
27323897,380.000,Korišteno,Sarajevo - Centar,Mula Mustafe Bašeskije,109.0,3,3,Centralno (Plin),Parket,27323897,5438,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.413076300000057,"(43.8562586, 18.413076300000057)"
27355534,228.000,Korišteno,Sarajevo - Centar,Muse Ćazima Ćatića,76.0,3,1,Plin,Parket,27355534,6657,Nije uneseno,Da,3,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.8562586,18.413076300000057,"(43.8562586, 18.413076300000057)"
27375588,130.000,Korišteno,Sarajevo - Centar,Nije uneseno,53.0,2,1,Struja,Nije uneseno,27375588,7788,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
27526778,Po dogovoru,Novo,Sarajevo - Centar,ul. Nova 20,53.2,2,Prizemlje,Plin,Parket,27526778,3823,2010-2019,Da,11,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.85304019073439,18.41178883967291,"(43.85304019073439, 18.41178883967291)"
27526866,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,76.08,3,2,Plin,Parket,27526866,4427,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.85300924364836,18.411831755017147,"(43.85300924364836, 18.411831755017147)"
27526924,Po dogovoru,Novo,Sarajevo - Centar,ul. Nova 20,76.08,3,2,Plin,Parket,27526924,8742,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.852978296546254,18.411831755017147,"(43.852978296546254, 18.411831755017147)"
27527027,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,80.83,3,2,Plin,Parket,27527027,3423,2010-2019,Da,"7,14",Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.85294734942807,18.41174592432867,"(43.85294734942807, 18.41174592432867)"
27527122,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,80.83,3,2,Plin,Parket,27527122,6929,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.85304019073439,18.41178883967291,"(43.85304019073439, 18.41178883967291)"
